"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"43",606149,"Gallegos, Giovanny","953","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","43",,,"2406","90.7","89.76","43","43","0","-0.9","5.75","114","154","126","146","300","323","302"
"43",592390,"Hembree, Heath","833","5.2","0.000","0.000",,"0.000","0.000","0.000",,"0","43",,,"2777","89.0","89.77","43","43","0","0.8","6.67","112","152","126","148","297","317","290"
"43",641771,"Kuhl, Chad","1213","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","43",,,"2393","88.5","89.35","43","43","0","0.9","6.62","116","152","128","148","296","320","289"
"43",642397,"Soto, Gregory","939","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","43",,,"2388","93.5","94.56","43","43","0","1.1","6.84","109","153","123","147","299","327","297"
"42",656849,"Peterson, David","1122","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","42",,,"2163","88.3","89.43","42","42","0","1.1","7.09","115","154","121","150","297","325","295"
"42",592314,"Foltynewicz, Mike","2100","2.0","0.000","0.000",,"0.000","0.000","0.000",,"0","42",,,"2253","85.9","85.96","42","42","0","0.1","6.18","120","159","133","147","302","327","297"
"42",661403,"Clase, Emmanuel","785","5.4","0.000","0.000",,"0.000","0.000","0.000",,"0","42",,,"2581","97.0","95.25","42","42","0","-1.7","6.42","114","152","124","149","290","317","290"
"42",501381,"Pineda, Michael","1339","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","42",,,"1947","85.8","85.53","42","42","0","-0.3","6.29","106","157","122","149","300","328","293"
"41",502202,"Boxberger, Brad","872","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2231","92.1","86.56","41","41","0","-5.5","5.61","111","156","122","148","300","323","299"
"41",650895,"Castillo, Diego","729","5.6","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2240","88.1","85.30","41","41","0","-2.8","5.44","112","154","121","148","301","323","291"
"41",572193,"Tepera, Ryan","798","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2280","87.1","87.42","41","41","0","0.3","6.40","112","153","120","150","294","316","291"
"41",640444,"Crowe, Wil","1598","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2388","88.1","88.43","41","41","0","0.3","6.41","110","152","126","148","296","317","286"
"41",622608,"Senzatela, Antonio","1742","2.4","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2100","89.8","89.99","41","41","0","0.2","6.12","113","153","127","148","297","328","301"
"41",642528,"Loáisiga, Jonathan","931","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2197","91.8","92.22","41","41","0","0.4","6.59","109","155","128","148","297","324","289"
"41",670950,"Richards, Trevor","811","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2270","88.3","88.65","41","41","0","0.3","6.47","109","160","128","147","298","321","297"
"41",605130,"Barlow, Scott","977","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"2432","83.7","84.55","41","41","0","0.9","6.75","108","157","121","143","298","320","294"
"41",593372,"Martínez, Carlos","1281","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","41",,,"1984","86.1","84.96","41","41","0","-1.1","5.53","120","158","127","148","296","313","296"
"40",592773,"Stanek, Ryne","900","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"1630","92.0","91.85","40","40","0","-0.1","6.18","113","156","124","150","295","323","294"
"40",668678,"Gallen, Zac","1386","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"2240","88.4","89.07","40","40","0","0.7","6.71","108","152","126","149","297","325","296"
"40",608371,"Sims, Lucas","606","6.6","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"2906","88.3","87.10","40","40","0","-1.2","5.52","110","152","123","146","294","315","282"
"40",500779,"Quintana, José","1020","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"1970","87.9","88.15","40","40","0","0.3","6.55","111","153","124","152","302","322","301"
"40",570663,"Robles, Hansel","928","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"2048","94.5","92.00","40","40","0","-2.5","6.16","107","153","119","146","296","327","291"
"40",605488,"Springs, Jeffrey","751","5.3","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"1993","88.7","89.01","40","40","0","0.3","6.62","108","163","125","151","302","319","290"
"40",615698,"Quantrill, Cal","1663","2.4","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"2144","90.8","91.61","40","40","0","0.8","6.51","116","158","133","151","288","317","294"
"40",669212,"Morgan, Eli","861","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","40",,,"2179","83.2","83.17","40","40","0","0.0","6.11","114","155","128","151","294","317","289"
"39",519293,"Smith, Will","809","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2286","85.2","85.38","39","39","0","0.2","6.28","111","151","126","147","302","321","292"
"39",608718,"Suter, Brent","1018","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2167","86.4","85.72","39","39","0","-0.7","7.18","108","154","123","146","299","323","297"
"39",661269,"Gutierrez, Vladimir","1340","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2298","85.4","85.66","39","39","0","0.3","6.50","114","154","126","149","293","318","292"
"39",656605,"Keller, Mitch","1273","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2414","91.7","91.48","39","39","0","-0.2","6.05","109","151","130","148","304","320","288"
"39",448855,"Guerra, Junior","1037","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"1732","87.4","87.55","39","39","0","0.2","6.48","109","156","122","151","301","321","295"
"39",656427,"Flaherty, Jack","1253","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2354","87.0","87.71","39","39","0","0.7","6.74","120","161","127","149","298","314","293"
"39",657031,"Taylor, Josh","690","5.7","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2263","89.2","90.26","39","39","0","1.1","6.86","111","151","127","144","290","323","302"
"39",518886,"Kimbrel, Craig","748","5.2","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2425","92.6","93.04","39","39","0","0.4","6.55","116","158","127","152","293","321","301"
"39",669330,"Wells, Tyler","715","5.5","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2379","91.5","91.52","39","39","0","0.0","6.27","113","158","130","151","299","320","295"
"39",617228,"Sawamura, Hirokazu","789","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"1516","92.5","92.92","39","39","0","0.4","6.36","113","157","125","148","294","324","296"
"39",657612,"Hill, Tim","792","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2197","91.4","91.62","39","39","0","0.2","6.75","115","150","120","147","294","316","298"
"39",605242,"Fulmer, Michael","856","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2300","92.1","92.59","39","39","0","0.5","6.56","109","154","129","150","298","329","299"
"39",622503,"Crismatt, Nabil","959","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"1773","81.7","82.79","39","39","0","1.1","7.15","111","152","127","148","299","323","307"
"39",519151,"Pressly, Ryan","733","5.3","0.000","0.000",,"0.000","0.000","0.000",,"0","39",,,"2816","89.3","89.01","39","39","0","-0.3","6.09","116","156","128","151","288","321","291"
"38",608717,"Stratton, Chris","1043","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2673","88.9","89.55","38","38","0","0.7","6.54","113","153","125","147","303","322","292"
"38",670280,"Bednar, David","783","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2133","90.9","91.48","38","38","0","0.6","6.65","115","156","128","150","303","322","292"
"38",571510,"Boyd, Matthew","1119","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2283","84.5","84.31","38","38","0","-0.2","6.22","103","148","123","143","302","328","298"
"38",666200,"Luzardo, Jesús","1007","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2303","88.7","82.72","38","38","0","-6.0","5.63","108","150","125","148","302","323","290"
"38",476595,"Luetge, Lucas","990","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2646","83.5","81.23","38","38","0","-2.3","6.33","112","153","126","143","299","324","287"
"38",605447,"Romano, Jordan","762","5.0","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2332","94.7","96.22","38","38","0","1.5","7.17","111","154","127","149","293","318","291"
"38",543766,"Shaw, Bryan","1013","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2401","88.5","87.74","38","38","0","-0.8","5.76","113","152","128","151","293","318","292"
"38",675916,"Karinchak, James","959","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","38",,,"2377","93.9","93.26","38","38","0","-0.6","5.91","116","156","131","151","291","321","297"
"37",612434,"Castro, Miguel","917","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2601","88.8","89.22","37","37","0","0.4","6.64","117","156","123","150","295","325","299"
"37",676840,"Peacock, Matt","1220","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2398","89.8","88.24","37","37","0","-1.6","5.33","111","151","122","148","298","325","293"
"37",621237,"Alvarado, José","824","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2182","97.1","97.98","37","37","0","0.9","6.83","111","151","115","147","295","320","290"
"37",641941,"Pagán, Emilio","867","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2434","92.2","92.75","37","37","0","0.6","6.65","112","158","145","150","296","323","312"
"37",677960,"Weathers, Ryan","1328","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2103","90.4","89.61","37","37","0","-0.8","5.72","114","151","128","148","303","322","308"
"37",621052,"Reyes, Alex","954","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2431","91.0","90.66","37","37","0","-0.3","6.03","115","154","125","148","298","320","303"
"37",669622,"Bender, Anthony","728","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2443","86.2","85.67","37","37","0","-0.5","5.97","107","150","124","148","303","321","290"
"37",592866,"Williams, Trevor","1113","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2199","88.5","89.61","37","37","0","1.1","6.85","111","156","124","151","300","320","292"
"37",593576,"Neris, Héctor","899","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"1667","89.0","88.91","37","37","0","-0.1","6.26","112","151","120","147","296","325","293"
"37",518633,"Duffy, Danny","1009","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2339","89.1","89.87","37","37","0","0.8","6.77","112","162","124","145","299","322","296"
"37",672578,"Hernández, Carlos","887","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2123","90.4","89.14","37","37","0","-1.3","6.86","108","158","124","143","299","322","304"
"37",643316,"Fry, Paul","831","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","37",,,"2618","88.7","88.48","37","37","0","-0.2","6.18","109","154","127","149","301","325","297"
"36",572955,"Johnson, Pierce","761","4.7","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2793","87.1","86.33","36","36","0","-0.8","5.80","111","153","133","148","296","322","308"
"36",544727,"Familia, Jeurys","754","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2235","95.5","94.68","36","36","0","-0.8","5.81","115","154","116","147","299","323","297"
"36",554340,"García, Yimi","707","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2498","93.2","92.55","36","36","0","-0.7","5.88","108","150","126","146","304","322","291"
"36",669145,"Zimmermann, Bruce","1007","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2417","85.6","83.06","36","36","0","-2.5","6.20","109","155","125","149","300","322","296"
"36",621368,"Hearn, Taylor","1132","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2251","92.1","89.08","36","36","0","-3.0","6.06","116","152","124","147","298","326","293"
"36",543339,"Hudson, Daniel","595","6.1","0.000","0.000",,"0.000","0.000","0.000",,"0","36",,,"2348","93.0","93.21","36","36","0","0.2","6.40","113","154","127","151","306","323","298"
"35",607231,"Gant, John","1592","2.2","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2245","86.8","86.89","35","35","0","0.1","6.31","119","159","126","149","297","321","298"
"35",554431,"Matzek, Tyler","799","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2663","91.4","91.55","35","35","0","0.1","6.37","109","151","122","150","302","319","292"
"35",650893,"Cabrera, Génesis","964","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2249","94.2","91.04","35","35","0","-3.2","6.05","116","151","124","147","296","314","293"
"35",527048,"Pérez, Martín","1718","2.0","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"1935","88.7","88.00","35","35","0","-0.7","5.88","112","157","128","149","298","330","295"
"35",641360,"Bickford, Phil","556","6.3","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2380","90.2","91.29","35","35","0","1.1","6.90","114","154","122","150","300","316","288"
"35",573204,"Thielbar, Caleb","801","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2376","84.7","84.55","35","35","0","-0.1","6.22","105","151","119","146","300","328","292"
"35",571521,"Brothers, Rex","811","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","35",,,"2148","89.7","89.04","35","35","0","-0.7","5.93","115","154","121","151","296","320","297"
"34",459429,"McGee, Jake","766","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2132","93.9","93.62","34","34","0","-0.3","6.16","114","153","119","149","299","321","288"
"34",542585,"Cisnero, José","892","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2447","94.4","94.15","34","34","0","-0.3","6.07","110","153","127","148","302","328","297"
"34",641482,"Cortes Jr., Néstor","905","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2167","86.8","86.16","34","34","0","-0.6","5.90","110","155","124","149","297","322","283"
"34",502179,"Espino, Paolo","1184","2.9","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2662","80.1","80.24","34","34","0","0.1","6.59","110","157","127","148","299","320","294"
"34",660761,"Suarez, José","1020","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2018","84.6","84.63","34","34","0","0.0","6.24","113","155","124","149","303","325","294"
"34",663986,"Stephan, Trevor","892","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2371","89.2","89.83","34","34","0","0.6","6.60","110","151","125","149","292","318","290"
"34",570632,"Ureña, José","1365","2.5","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2136","89.4","89.59","34","34","0","0.2","6.33","110","151","123","146","302","328","299"
"34",519043,"Moore, Matt","1017","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","34",,,"2101","87.6","87.32","34","34","0","-0.3","6.22","112","154","119","148","295","325","290"
"33",656557,"Houck, Tanner","590","5.6","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2183","91.1","88.06","33","33","0","-3.0","6.18","106","153","125","147","291","329","297"
"33",607536,"Freeland, Kyle","1325","2.5","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2402","84.3","85.11","33","33","0","0.8","6.54","107","152","124","145","296","318","297"
"33",605280,"Holmes, Clay","834","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2465","89.8","89.81","33","33","0","0.0","6.13","112","151","123","148","296","316","283"
"33",656546,"Hoffman, Jeff","1077","3.1","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2404","89.6","89.92","33","33","0","0.3","6.50","113","155","131","148","291","316","287"
"33",660896,"Alcala, Jorge","682","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2382","93.0","92.12","33","33","0","-0.9","5.77","107","159","126","150","300","329","295"
"33",605513,"Turnbull, Spencer","775","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2497","90.1","90.35","33","33","0","0.2","6.32","107","151","127","150","298","329","301"
"33",548384,"Raley, Brooks","626","5.3","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2727","84.5","83.61","33","33","0","-0.9","5.72","112","155","124","149","291","322","291"
"33",598264,"Barnes, Matt","744","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2259","92.3","93.12","33","33","0","0.8","6.79","115","157","129","148","292","330","296"
"33",606160,"Montero, Rafael","872","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2207","92.3","92.15","33","33","0","-0.1","6.19","113","156","126","149","297","325","296"
"33",595465,"Winkler, Dan","787","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2548","91.1","91.81","33","33","0","0.7","6.52","113","155","123","150","296","322","298"
"33",676051,"Heuer, Codi","806","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","33",,,"2221","89.3","90.82","33","33","0","1.5","7.20","110","150","124","150","298","318","295"
"32",656876,"Rasmussen, Drew","823","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2502","94.5","95.06","32","32","0","0.6","6.53","110","149","118","147","300","319","293"
"32",641394,"Brentz, Jake","923","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2096","91.9","92.28","32","32","0","0.4","6.44","108","158","122","144","299","322","301"
"32",621249,"Underwood Jr., Duane","1076","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2002","87.4","87.74","32","32","0","0.3","6.50","109","150","125","148","299","321","291"
"32",489265,"Romo, Sergio","734","4.4","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2541","78.2","78.20","32","32","0","0.0","6.40","114","149","130","151","302","326","301"
"32",672715,"Patiño, Luis","940","3.4","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2471","90.6","91.43","32","32","0","0.8","6.84","107","156","121","149","296","317","295"
"32",656945,"Scott, Tanner","857","3.7","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2690","90.0","90.09","32","32","0","0.1","6.26","109","152","122","148","298","319","294"
"32",605507,"Thompson, Zach","901","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2324","86.3","86.61","32","32","0","0.3","6.42","106","154","128","149","299","321","285"
"32",669211,"Akin, Keegan","1230","2.6","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2240","88.5","87.82","32","32","0","-0.7","5.94","109","156","128","150","297","320","294"
"32",573124,"Rogers, Taylor","642","5.0","0.000","0.000",,"0.000","0.000","0.000",,"0","32",,,"2468","86.6","85.69","32","32","0","-0.9","5.62","103","155","122","150","300","329","297"
"31",621295,"Wittgren, Nick","733","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"1994","89.6","90.60","31","31","0","1.0","6.83","115","155","126","150","293","318","289"
"31",643290,"Dunn, Justin","870","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2502","86.8","87.34","31","31","0","0.5","6.54","111","153","127","149","296","323","301"
"31",452657,"Lester, Jon","1678","1.8","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2185","85.6","86.04","31","31","0","0.4","6.41","111","152","120","148","299","319","295"
"31",680704,"Sandlin, Nick","603","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2564","84.5","84.65","31","31","0","0.1","6.47","116","150","121","147","293","317","288"
"31",622250,"Sborz, Josh","798","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2278","93.3","92.54","31","31","0","-0.8","5.90","109","152","127","143","300","329","294"
"31",518553,"Cishek, Steve","935","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2384","84.6","86.40","31","31","0","1.8","7.51","111","158","123","145","301","322","297"
"31",664062,"Gonsolin, Tony","685","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"1964","86.6","86.30","31","31","0","-0.3","5.95","109","158","128","156","297","316","293"
"31",650633,"King, Michael","782","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2397","89.7","89.40","31","31","0","-0.3","6.22","109","149","125","145","301","327","286"
"31",667463,"King, John","696","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"1901","84.8","84.43","31","31","0","-0.4","6.00","113","156","129","147","297","328","292"
"31",624522,"Thompson, Keegan","754","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2504","89.3","89.39","31","31","0","0.1","6.21","108","152","120","148","296","319","293"
"31",596057,"Norris, Daniel","765","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2033","88.8","84.90","31","31","0","-3.9","5.58","108","152","124","147","296","324","300"
"31",622253,"Tate, Dillon","802","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2032","87.2","87.18","31","31","0","0.0","6.18","110","152","123","144","299","317","291"
"31",622098,"Smith, Drew","610","5.1","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2503","89.6","89.05","31","31","0","-0.5","5.98","115","153","124","147","298","325","298"
"31",489334,"Stammen, Craig","1027","3.0","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2311","86.4","86.95","31","31","0","0.6","6.67","117","156","136","148","297","321","309"
"31",642203,"Widener, Taylor","872","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2064","90.2","90.66","31","31","0","0.5","6.59","108","153","127","149","291","323","295"
"31",608032,"Estévez, Carlos","717","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","31",,,"2113","95.2","95.73","31","31","0","0.5","6.38","109","149","127","145","299","329","305"
"30",607572,"Howard, Sam","573","5.2","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2384","90.8","89.98","30","30","0","-0.8","5.78","108","151","129","148","302","320","288"
"30",656954,"Sheffield, Justus","1330","2.3","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2435","83.8","83.39","30","30","0","-0.4","5.87","106","154","126","148","300","323","295"
"30",676979,"Crochet, Garrett","712","4.2","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2259","90.3","91.49","30","30","0","1.2","6.96","108","150","120","147","300","318","297"
"30",621219,"Mills, Alec","1281","2.3","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2187","81.0","80.42","30","30","0","-0.6","6.05","110","153","122","149","297","322","291"
"30",533167,"Shoemaker, Matt","1064","2.8","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"1565","86.6","86.50","30","30","0","-0.1","6.19","106","154","119","150","301","335","295"
"30",614179,"Ruiz, José","795","3.8","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2366","91.1","90.77","30","30","0","-0.3","6.04","113","148","120","146","298","320","296"
"30",641401,"Brogdon, Connor","759","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2091","89.6","90.67","30","30","0","1.1","7.05","112","151","116","147","295","324","296"
"30",640448,"Finnegan, Kyle","907","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2034","92.8","93.47","30","30","0","0.7","6.61","110","157","126","150","305","321","296"
"30",608335,"Funkhouser, Kyle","848","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2165","93.8","94.44","30","30","0","0.6","6.56","109","155","130","150","299","327","299"
"30",621345,"Minter, A.J.","663","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2444","91.6","91.57","30","30","0","0.0","6.13","108","150","124","149","302","315","289"
"30",571710,"Givens, Mychal","646","4.6","0.000","0.000",,"0.000","0.000","0.000",,"0","30",,,"2395","90.1","90.05","30","30","0","0.0","6.13","111","150","125","145","300","329","300"
"29",656420,"Feyereisen, J.P.","720","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2153","89.7","85.67","29","29","0","-4.0","5.93","109","157","124","151","302","324","296"
"29",642152,"Trivino, Lou","906","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2065","90.4","87.72","29","29","0","-2.7","6.65","110","147","125","147","300","325","297"
"29",670912,"Oviedo, Johan","1086","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2464","86.1","87.70","29","29","0","1.6","7.16","116","155","124","149","297","318","298"
"29",446321,"Detwiler, Ross","722","4.0","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2091","88.8","87.41","29","29","0","-1.4","5.48","102","148","122","147","298","316","290"
"29",542914,"Bass, Anthony","739","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2131","88.4","88.34","29","29","0","-0.1","6.20","102","150","123","148","304","320","287"
"29",456034,"Price, David","915","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"1953","88.4","88.07","29","29","0","-0.3","6.01","115","153","122","150","299","318","291"
"29",608665,"Graveman, Kendall","590","4.9","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2358","93.9","94.23","29","29","0","0.3","6.42","111","154","125","149","295","323","297"
"29",493603,"Ottavino, Adam","885","3.3","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2524","91.5","92.53","29","29","0","1.0","6.93","120","154","122","147","287","326","297"
"29",641793,"Littell, Zack","681","4.3","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2032","94.0","94.50","29","29","0","0.5","6.52","110","154","125","148","297","322","292"
"29",491624,"Valdez, César","748","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"1842","79.2","77.96","29","29","0","-1.2","5.57","107","150","121","146","298","324","291"
"29",650496,"Mejia, J.C.","900","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2392","85.9","85.72","29","29","0","-0.2","6.08","115","156","127","150","293","318","289"
"29",647315,"Pop, Zach","748","3.9","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2285","91.6","91.30","29","29","0","-0.3","6.31","105","149","120","148","296","315","285"
"29",657044,"Thompson, Ryan","483","6.0","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2149","86.3","86.80","29","29","0","0.5","6.97","105","149","116","145","302","316","288"
"29",641302,"Alexander, Tyler","1076","2.7","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2015","86.6","86.68","29","29","0","0.1","6.28","108","155","126","150","299","324","296"
"29",664854,"Helsley, Ryan","805","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","29",,,"2459","91.4","91.92","29","29","0","0.5","6.50","114","154","123","148","299","318","295"
"28",518813,"Holland, Greg","878","3.2","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2139","86.9","86.82","28","28","0","-0.1","6.08","108","154","121","142","295","320","301"
"28",643256,"Cimber, Adam","770","3.6","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2256","85.9","85.75","28","28","0","-0.1","6.35","109","153","125","147","293","314","288"
"28",571901,"Loup, Aaron","622","4.5","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2151","85.0","81.20","28","28","0","-3.8","6.16","118","153","119","148","297","323","296"
"28",641729,"Jiménez, Joe","681","4.1","0.000","0.000",,"0.000","0.000","0.000",,"0","28",,,"2380","90.1","90.33","28","28","0","0.2","6.43","110","155","128","150","299","323","293"
